x (m),y (m),z (m)
104.00926,-15.398523,15.620353
104.99741,-15.398523,15.620353
105.98556,-15.398523,15.620353
106.9737,-15.398523,15.620353
85.471146,-10.304983,18.587992
86.204857,-10.304983,18.587992
88.405998,-10.304983,18.587992
89.139717,-10.304983,18.587992
89.873428,-10.304983,18.587992
91.340858,-10.304983,18.587992
92.07457,-10.304983,18.587992
93.542,-10.304983,18.587992
94.275711,-10.304983,18.587992
96.47686,-10.304983,18.587992
97.944283,-10.304983,18.587992
98.678001,-10.304983,18.587992
99.411713,-10.304983,18.587992
100.14543,-10.304983,18.587992
100.87914,-10.304983,18.587992
103.814,-10.304983,18.587992
106.74886,-10.304983,18.587992
107.47363,-13.234093,16.881411
105.25908,-13.234093,16.881411
103.78271,-13.234093,16.881411
101.56816,-13.234093,16.881411
97.877235,-13.234093,16.881411
97.139053,-13.234093,16.881411
96.400871,-13.234093,16.881411
94.186317,-13.234093,16.881411
92.709946,-13.234093,16.881411
91.971764,-13.234093,16.881411
91.233582,-13.234093,16.881411
90.495399,-13.234093,16.881411
89.75721,-13.234093,16.881411
89.019028,-13.234093,16.881411
88.280846,-13.234093,16.881411
87.542656,-13.234093,16.881411
86.804474,-13.234093,16.881411
84.58992,-13.234093,16.881411
83.851738,-13.234093,16.881411
83.269997,-10.304983,18.587992
82.69178,-12.962047,17.039911
82.269997,-12.69,17.198414
108.95,-13.234093,16.881411
107.75,-11.64,17.810173
107.75,-12.265,17.44603
108.35,-12.61,17.245024
108.95,-12.955,17.044018
82.269997,-11.6,17.833479
82.769997,-11.2775,18.021376
106.9737,-12.501816,17.308056
105.98556,-12.501816,17.308056
104.99741,-12.501816,17.308056
104.00926,-12.501816,17.308056
103.02111,-12.501816,17.308056
102.03297,-12.501816,17.308056
101.04482,-12.501816,17.308056
100.05666,-12.501816,17.308056
99.06852,-12.501816,17.308056
98.080368,-12.501816,17.308056
97.092224,-12.501816,17.308056
96.104073,-12.501816,17.308056
95.115929,-12.501816,17.308056
94.127777,-12.501816,17.308056
93.139633,-12.501816,17.308056
92.151482,-12.501816,17.308056
91.16333,-12.501816,17.308056
90.175186,-12.501816,17.308056
89.187035,-12.501816,17.308056
88.198891,-12.501816,17.308056
87.210739,-12.501816,17.308056
86.222595,-12.501816,17.308056
85.234444,-12.501816,17.308056
84.2463,-12.501816,17.308056
83.258148,-12.501816,17.308056
106.9737,-11.769538,17.734701
105.98556,-11.769538,17.734701
104.99741,-11.769538,17.734701
104.00926,-11.769538,17.734701
103.02111,-11.769538,17.734701
102.03297,-11.769538,17.734701
101.04482,-11.769538,17.734701
100.05666,-11.769538,17.734701
99.06852,-11.769538,17.734701
98.080368,-11.769538,17.734701
97.092224,-11.769538,17.734701
96.104073,-11.769538,17.734701
95.115929,-11.769538,17.734701
94.127777,-11.769538,17.734701
93.139633,-11.769538,17.734701
92.151482,-11.769538,17.734701
91.16333,-11.769538,17.734701
90.175186,-11.769538,17.734701
89.187035,-11.769538,17.734701
88.198891,-11.769538,17.734701
87.210739,-11.769538,17.734701
86.222595,-11.769538,17.734701
85.234444,-11.769538,17.734701
84.2463,-11.769538,17.734701
83.258148,-11.769538,17.734701
106.9737,-11.037261,18.161346
105.98556,-11.037261,18.161346
104.99741,-11.037261,18.161346
104.00926,-11.037261,18.161346
103.02111,-11.037261,18.161346
102.03297,-11.037261,18.161346
101.04482,-11.037261,18.161346
100.05666,-11.037261,18.161346
99.06852,-11.037261,18.161346
98.080368,-11.037261,18.161346
97.092224,-11.037261,18.161346
96.104073,-11.037261,18.161346
95.115929,-11.037261,18.161346
94.127777,-11.037261,18.161346
93.139633,-11.037261,18.161346
92.151482,-11.037261,18.161346
91.16333,-11.037261,18.161346
90.175186,-11.037261,18.161346
89.187035,-11.037261,18.161346
88.198891,-11.037261,18.161346
87.210739,-11.037261,18.161346
86.222595,-11.037261,18.161346
85.234444,-11.037261,18.161346
84.2463,-11.037261,18.161346
83.989998,-7.8299999,20.029985
84.709999,-7.8299999,20.029985
87.589996,-7.8299999,20.029985
91.190002,-7.8299999,20.029985
92.629997,-7.8299999,20.029985
98.389999,-7.8299999,20.029985
99.110001,-7.8299999,20.029985
100.55,-7.8299999,20.029985
101.27,-7.8299999,20.029985
101.99,-7.8299999,20.029985
104.15,-7.8299999,20.029985
107.03,-7.8299999,20.029985
83.269997,-7.8299999,20.029985
106.77,-7.8299999,20.679985
105.79,-7.8299999,20.679985
104.81,-7.8299999,20.679985
103.83,-7.8299999,20.679985
102.85,-7.8299999,20.679985
101.87,-7.8299999,20.679985
100.89,-7.8299999,20.679985
99.910004,-7.8299999,20.679985
98.93,-7.8299999,20.679985
97.949997,-7.8299999,20.679985
96.970001,-7.8299999,20.679985
95.989998,-7.8299999,20.679985
95.010002,-7.8299999,20.679985
94.029999,-7.8299999,20.679985
93.050003,-7.8299999,20.679985
92.07,-7.8299999,20.679985
91.089996,-7.8299999,20.679985
90.110001,-7.8299999,20.679985
89.129997,-7.8299999,20.679985
88.150002,-7.8299999,20.679985
87.169998,-7.8299999,20.679985
86.190002,-7.8299999,20.679985
85.209999,-7.8299999,20.679985
84.230003,-7.8299999,20.679985
107.75,-7.8299999,20.029985
82.998001,-16.120001,5.6900001
83.725998,-16.120001,5.6900001
84.454002,-16.120001,5.6900001
85.181999,-16.120001,5.6900001
85.910004,-16.120001,5.6900001
86.638,-16.120001,5.6900001
87.365997,-16.120001,5.6900001
88.094002,-16.120001,5.6900001
88.821999,-16.120001,5.6900001
89.550003,-16.120001,5.6900001
90.278,-16.120001,5.6900001
91.005997,-16.120001,5.6900001
91.734001,-16.120001,5.6900001
92.461998,-16.120001,5.6900001
93.190002,-16.120001,5.6900001
93.917999,-16.120001,5.6900001
94.646004,-16.120001,5.6900001
95.374001,-16.120001,5.6900001
96.101997,-16.120001,5.6900001
96.830002,-16.120001,5.6900001
97.557999,-16.120001,5.6900001
98.286003,-16.120001,5.6900001
99.014,-16.120001,5.6900001
99.741997,-16.120001,5.6900001
100.47,-16.120001,5.6900001
101.198,-16.120001,5.6900001
101.926,-16.120001,5.6900001
102.654,-16.120001,5.6900001
103.382,-16.120001,5.6900001
104.11,-16.120001,5.6900001
104.838,-16.120001,5.6900001
105.566,-16.120001,5.6900001
106.294,-16.120001,5.6900001
107.022,-16.120001,5.6900001
107.75,-16.120001,6.1599998
107.75,-16.120001,6.6300001
107.022,-16.120001,6.6300001
106.294,-16.120001,6.6300001
103.382,-16.120001,6.6300001
101.926,-16.120001,6.6300001
101.198,-16.120001,6.6300001
100.47,-16.120001,6.6300001
99.741997,-16.120001,6.6300001
97.557999,-16.120001,6.6300001
96.101997,-16.120001,6.6300001
95.374001,-16.120001,6.6300001
93.917999,-16.120001,6.6300001
93.190002,-16.120001,6.6300001
91.005997,-16.120001,6.6300001
89.550003,-16.120001,6.6300001
88.094002,-16.120001,6.6300001
86.638,-16.120001,6.6300001
85.181999,-16.120001,6.6300001
84.454002,-16.120001,6.6300001
83.725998,-16.120001,6.6300001
82.998001,-16.120001,6.6300001
82.269997,-16.120001,6.6300001
82.269997,-16.120001,5.6900001
106.294,-16.120001,15.2
105.566,-16.120001,15.2
104.838,-16.120001,15.2
103.382,-16.120001,15.2
101.926,-16.120001,15.2
99.741997,-16.120001,15.2
98.286003,-16.120001,15.2
97.557999,-16.120001,15.2
96.830002,-16.120001,15.2
96.101997,-16.120001,15.2
95.374001,-16.120001,15.2
93.917999,-16.120001,15.2
93.190002,-16.120001,15.2
92.461998,-16.120001,15.2
91.734001,-16.120001,15.2
91.005997,-16.120001,15.2
90.278,-16.120001,15.2
88.821999,-16.120001,15.2
88.094002,-16.120001,15.2
87.365997,-16.120001,15.2
85.910004,-16.120001,15.2
85.181999,-16.120001,15.2
84.454002,-16.120001,15.2
83.725998,-16.120001,15.2
107.75,-16.120001,11.883333
107.75,-16.120001,12.546667
107.75,-16.120001,13.21
107.75,-16.120001,13.873333
107.75,-16.120001,14.536667
83.725998,-16.120001,11.22
87.365997,-16.120001,11.22
88.821999,-16.120001,11.22
89.550003,-16.120001,11.22
90.278,-16.120001,11.22
91.005997,-16.120001,11.22
92.461998,-16.120001,11.22
93.190002,-16.120001,11.22
93.917999,-16.120001,11.22
94.646004,-16.120001,11.22
96.101997,-16.120001,11.22
96.830002,-16.120001,11.22
97.557999,-16.120001,11.22
98.286003,-16.120001,11.22
100.47,-16.120001,11.22
101.926,-16.120001,11.22
104.11,-16.120001,11.22
105.566,-16.120001,11.22
106.294,-16.120001,11.22
107.022,-16.120001,11.22
106.77,-16.120001,14.205
105.79,-16.120001,14.205
104.81,-16.120001,14.205
103.83,-16.120001,14.205
102.85,-16.120001,14.205
101.87,-16.120001,14.205
100.89,-16.120001,14.205
99.910004,-16.120001,14.205
98.93,-16.120001,14.205
97.949997,-16.120001,14.205
96.970001,-16.120001,14.205
95.989998,-16.120001,14.205
95.010002,-16.120001,14.205
94.029999,-16.120001,14.205
93.050003,-16.120001,14.205
92.07,-16.120001,14.205
91.089996,-16.120001,14.205
90.110001,-16.120001,14.205
89.129997,-16.120001,14.205
88.150002,-16.120001,14.205
87.169998,-16.120001,14.205
86.190002,-16.120001,14.205
85.209999,-16.120001,14.205
84.230003,-16.120001,14.205
83.25,-16.120001,14.205
82.269997,-16.120001,14.205
106.77,-16.120001,13.21
105.79,-16.120001,13.21
104.81,-16.120001,13.21
103.83,-16.120001,13.21
102.85,-16.120001,13.21
101.87,-16.120001,13.21
100.89,-16.120001,13.21
99.910004,-16.120001,13.21
98.93,-16.120001,13.21
97.949997,-16.120001,13.21
96.970001,-16.120001,13.21
95.989998,-16.120001,13.21
95.010002,-16.120001,13.21
94.029999,-16.120001,13.21
93.050003,-16.120001,13.21
92.07,-16.120001,13.21
91.089996,-16.120001,13.21
90.110001,-16.120001,13.21
89.129997,-16.120001,13.21
88.150002,-16.120001,13.21
87.169998,-16.120001,13.21
86.190002,-16.120001,13.21
85.209999,-16.120001,13.21
84.230003,-16.120001,13.21
83.25,-16.120001,13.21
82.269997,-16.120001,13.21
