x (m),y (m),z (m)
107.75,-11.015,10.788192
107.75,-11.015,13.474055
107.75,-11.015,14.145521
107.75,-11.015,16.159918
107.75,-11.015,17.50285
108.95,-10.325,17.193195
108.95,-10.325,16.501629
108.95,-10.325,15.810063
108.95,-10.325,15.118497
108.95,-10.325,14.42693
108.95,-10.325,13.735364
108.95,-10.325,13.043797
108.95,-10.325,12.352231
108.95,-10.325,9.5859652
108.95,-10.325,8.2028322
108.05,-10.8425,18.274818
108.35,-10.67,18.375322
108.65,-10.4975,18.475826
108.95,-10.325,18.576328
108.55,-10.555,4.7449999
108.95,-10.325,4.7449999
107.75,-7.7600002,5.6784182
107.75,-7.7600002,6.6118364
107.75,-7.7600002,7.5452547
107.75,-7.7600002,8.478673
107.75,-7.7600002,9.4120913
107.75,-7.7600002,10.34551
107.75,-7.7600002,11.278928
107.75,-7.7600002,12.212346
107.75,-7.7600002,13.145764
107.75,-7.7600002,14.079183
107.75,-7.7600002,15.012601
107.75,-7.7600002,15.946019
107.75,-7.7600002,17.812857
107.75,-7.7600002,18.746273
107.75,-8.3850002,6.1451273
107.75,-8.3850002,8.9453821
107.75,-8.3850002,11.745637
107.75,-8.3850002,12.445701
107.75,-8.3850002,13.145764
107.75,-8.3850002,13.845828
107.75,-8.3850002,15.946019
107.75,-8.3850002,18.046211
107.75,-7.1350002,18.046211
107.75,-7.1350002,17.346148
107.75,-7.1350002,15.946019
107.75,-7.1350002,13.845828
107.75,-7.1350002,11.745637
107.75,-7.1350002,7.5452547
107.75,-7.7600002,4.7449999
107.75,-7.1350002,4.7449999
108.95,-5.8200002,5.6784182
108.95,-5.8200002,6.6118364
108.95,-5.8200002,7.5452547
108.95,-5.8200002,8.478673
108.95,-5.8200002,9.4120913
108.95,-5.8200002,10.34551
108.95,-5.8200002,11.278928
108.95,-5.8200002,12.212346
108.95,-5.8200002,13.145764
108.95,-5.8200002,14.079183
108.95,-5.8200002,15.012601
108.95,-5.8200002,15.946019
108.95,-5.8200002,16.879438
108.95,-6.4450002,6.1451273
108.95,-6.4450002,6.845191
108.95,-6.4450002,7.5452547
108.95,-6.4450002,8.9453821
108.95,-6.4450002,9.6454458
108.95,-6.4450002,11.045573
108.95,-6.4450002,11.745637
108.95,-6.4450002,13.845828
108.95,-5.1950002,15.946019
108.95,-5.1950002,15.245955
108.95,-5.1950002,14.545892
108.95,-5.1950002,13.845828
108.95,-5.1950002,13.145764
108.95,-5.1950002,12.445701
108.95,-5.1950002,10.34551
108.95,-5.1950002,6.845191
108.95,-5.1950002,6.1451273
108.95,-5.1950002,5.4450636
108.95,-6.4450002,4.7449999
108.95,-5.8200002,4.7449999
108.95,-5.8200002,18.746273
107.75,-3.8800001,5.6784182
107.75,-3.8800001,6.6118364
107.75,-3.8800001,7.5452547
107.75,-3.8800001,8.478673
107.75,-3.8800001,9.4120913
107.75,-3.8800001,10.34551
107.75,-3.8800001,11.278928
107.75,-3.8800001,12.212346
107.75,-3.8800001,13.145764
107.75,-3.8800001,14.079183
107.75,-3.8800001,15.012601
107.75,-3.8800001,15.946019
107.75,-3.8800001,16.879438
107.75,-4.5050001,6.845191
107.75,-4.5050001,8.9453821
107.75,-4.5050001,9.6454458
107.75,-4.5050001,11.045573
107.75,-4.5050001,11.745637
107.75,-4.5050001,12.445701
107.75,-4.5050001,14.545892
107.75,-4.5050001,15.245955
107.75,-4.5050001,16.646084
107.75,-4.5050001,17.346148
107.75,-4.5050001,18.046211
107.75,-3.2550001,18.046211
107.75,-3.2550001,15.946019
107.75,-3.2550001,10.34551
107.75,-3.2550001,9.6454458
107.75,-3.2550001,7.5452547
107.75,-3.2550001,6.1451273
107.75,-3.2550001,5.4450636
108.95,-1.9400001,5.6784182
108.95,-1.9400001,6.6118364
108.95,-1.9400001,7.5452547
108.95,-1.9400001,8.478673
108.95,-1.9400001,9.4120913
108.95,-1.9400001,10.34551
108.95,-1.9400001,11.278928
108.95,-1.9400001,12.212346
108.95,-1.9400001,13.145764
108.95,-1.9400001,14.079183
108.95,-1.9400001,15.012601
108.95,-1.9400001,15.946019
108.95,-1.9400001,16.879438
108.95,-2.5650001,7.5452547
108.95,-2.5650001,8.2453184
108.95,-2.5650001,8.9453821
108.95,-2.5650001,10.34551
108.95,-2.5650001,11.045573
108.95,-2.5650001,12.445701
108.95,-2.5650001,15.245955
108.95,-2.5650001,15.946019
108.95,-2.5650001,18.046211
108.95,-1.3150001,17.346148
108.95,-1.3150001,15.245955
108.95,-1.3150001,13.845828
108.95,-1.3150001,13.145764
108.95,-1.3150001,10.34551
108.95,-1.3150001,6.845191
108.95,-1.3150001,6.1451273
108.95,-1.3150001,5.4450636
107.75,-0.625,6.1451273
107.75,-0.625,6.845191
107.75,-0.625,8.2453184
107.75,-0.625,9.6454458
107.75,-0.625,10.34551
107.75,-0.625,14.545892
107.75,-0.625,15.245955
107.75,-0.625,15.946019
107.75,0,17.346148
107.75,0,16.646084
107.75,0,15.946019
107.75,0,15.245955
107.75,0,13.145764
107.75,0,12.445701
107.75,0,11.745637
107.75,0,8.2453184
107.75,0,7.5452547
107.75,0,6.1451273
107.75,0,5.4450636
107.75,0,4.7449999
108.35,-8.7299995,5.6784182
108.35,-8.7299995,7.5452547
108.35,-8.7299995,6.6118364
108.35,-8.7299995,8.478673
108.35,-8.7299995,9.4120913
108.35,-8.7299995,10.34551
108.35,-8.7299995,11.278928
108.35,-8.7299995,12.212346
108.35,-8.7299995,13.145764
108.35,-8.7299995,14.079183
108.35,-8.7299995,15.012601
108.35,-8.7299995,15.946019
108.35,-8.7299995,17.812857
108.55,-8.8450003,4.7449999
108.95,-9.0749998,8.9453821
108.95,-9.0749998,9.6454458
108.95,-9.0749998,13.145764
108.95,-9.0749998,14.545892
108.95,-9.0749998,15.245955
108.95,-9.0749998,15.946019
108.95,-9.0749998,16.646084
108.95,-9.0749998,18.046211
108.15,-8.6149998,18.746273
107.75,-8.3850002,17.346148
107.75,-8.3850002,16.646084
107.75,-8.3850002,15.245955
107.75,-8.3850002,14.545892
107.75,-8.3850002,11.045573
107.75,-8.3850002,10.34551
107.75,-8.3850002,9.6454458
107.75,-8.3850002,8.2453184
107.75,-8.3850002,7.5452547
107.75,-8.3850002,6.845191
107.75,-8.3850002,5.4450636
107.75,-8.3850002,18.746273
108.35,-6.79,5.6784182
108.35,-6.79,8.478673
108.35,-6.79,6.6118364
108.35,-6.79,7.5452547
108.35,-6.79,9.4120913
108.35,-6.79,10.34551
108.35,-6.79,11.278928
108.35,-6.79,12.212346
108.35,-6.79,13.145764
108.35,-6.79,14.079183
108.35,-6.79,15.012601
108.35,-6.79,15.946019
108.35,-6.79,17.812857
108.55,-6.6750002,4.7449999
107.75,-7.1350002,5.4450636
107.75,-7.1350002,6.1451273
107.75,-7.1350002,6.845191
107.75,-7.1350002,8.2453184
107.75,-7.1350002,8.9453821
107.75,-7.1350002,9.6454458
107.75,-7.1350002,10.34551
107.75,-7.1350002,11.045573
107.75,-7.1350002,12.445701
107.75,-7.1350002,13.145764
